age,balance,average_spending,average_balance,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,has_deposits_no,has_deposits_yes,loan_no,loan_yes,has_insurance_n,has_insurance_y,has_mortgage_no,has_mortgage_yes,predictions
63.0,1700.4518182394816,5.930380359784767,1586.584295036315,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,0.7118295180756159
81.0,240.67446115895532,1.7535626517494114,242.12513331967392,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.7118262459489489
64.0,1573.459579177293,-4.826935877018314,1656.759231146305,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,0.7117557220896835
19.0,390.0606749559442,-2.0850950311468135,405.24554643520906,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.7117391742701037
83.0,1030.7344383048414,-3.121330753818265,1096.9754771005735,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,0.7117156659879192
28.0,9171.024358257586,-5.672551401140372,9286.904437483405,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.7116099069692953
64.0,4754.0402712103405,-0.765602038615325,4800.95018413392,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.7113125558940111
73.0,276.11858099449705,5.0055432216717906,290.306816048179,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.7109535801865969
95.0,2192.994896766425,-4.5638829707860715,2268.603771108184,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,0.7109258446325316
20.0,821.114136345783,-0.15032456930032823,837.2141816376317,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,0.7108491195046794
22.0,1463.4279002197648,-5.271890363482207,1533.4502627580846,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.7106971269095651
67.0,2421.276375815117,3.401941457074208,2390.3141674144376,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.7106885108908086
71.0,2669.745795018434,3.367788907295053,2626.1214797303105,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.710664559750975
75.0,3090.2410160528775,-0.08363456168466656,2976.5391801966075,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.7105117754929472
66.0,2808.4954044342553,-6.424751860536289,2881.1459755838273,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.7103604442266704
66.0,87.18330328659925,0.07272335281600589,85.19743079449857,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.7101863733088742
22.0,215.6380840675124,-3.0348268620337557,259.9524329795177,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.7101753035154438
74.0,1537.1351989769266,6.105991516724707,1399.9412564112802,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.7099751941722865
32.0,3078.2718180874112,-9.736609870382926,3272.9152956057537,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.709730647949397
72.0,3849.6359796249944,6.321437649036307,3857.658437030267,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.7096303197469696
79.0,2670.177096832624,-3.290248175627803,2675.8873855736897,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.7096177914304165
72.0,2020.1634390094596,-5.112581895869298,1970.2266132561986,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.7094836733027299
22.0,547.1175893082454,2.2261121772110006,471.85518299318824,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,0.7093780151120177
60.0,57.041607099053024,-7.206427195224447,96.48047021703587,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.7092968207197268
61.0,291.7531436541577,-3.2107734883548074,274.86773349491915,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.7092781811626687
62.0,201.29996608845315,-1.6154736995892653,183.9852864299839,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.7091709019218472
22.0,597.7550653883688,0.6105666994932517,557.8325098425353,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.7091319726642942
64.0,545.1239795441672,6.9996991073310095,484.4045605086289,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.7091109605073611
78.0,328.53676532803377,4.874637191298541,251.94206059488812,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.7090725610897414
62.0,7469.527654320586,-0.7273547968705316,7458.2031099970545,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.7090618985942065
82.0,224.70067449010259,5.216764862679231,126.97484683824402,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,0.708956397679694
26.0,631.0987949829388,2.7104322931058733,610.8403212643514,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.7089066914650551
62.0,826.5940731539977,0.639028447260166,779.6799820816148,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.7088265347572359
59.0,580.0213619382736,-9.761666004240857,694.0360221139764,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.7086081143811879
65.0,1748.999144795762,4.099248712799217,1760.2123169874117,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.7085476462656721
65.0,1891.4355479956591,-4.641730178383395,1985.2099296973174,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,0.7083720850558034
67.0,843.841066789003,-11.23891707120125,952.9954293517333,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.7083325601520464
57.0,747.2405681238542,6.337585007719895,713.4360196933729,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,0.7083062542239378
69.0,409.89543081487693,5.003661158610475,439.4794711997313,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,0.7081545060951384
63.0,913.5431011318735,9.245218012883907,792.2943129905658,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.7081303695189248
61.0,1.2019590222658962,-2.9510254882032028,81.59510524440246,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.7080066293600764
24.0,446.3510053325971,3.215613629509578,370.1806630879988,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.7078520886367152
21.0,37.624392385144205,1.7143231382677688,47.02225863974334,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,0.707824556956765
58.0,1121.9262607913222,-6.977474513191791,1257.8742084285602,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.7075843593083287
22.0,711.3963047072124,-4.017964591117875,790.4637796850911,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.7075586537285133
22.0,162.18162842600972,-1.7835989334652333,103.3540367817502,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.7075280834918274
21.0,1455.4798171547163,-1.9726738570534053,1516.5670557346477,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,0.7074533997625652
